Год	Ед. Изм.	Страна	Объем
2009	млн штук	Остров Буве	2.1e-05
2009	млн штук	Чад	4e-06
2009	млн штук	остров Рождества	1e-06
2009	млн штук	Кокосовых (Килинг) островов	5e-04
2009	млн штук	Остров Майотта	8.9e-05
2009	млн штук	Ливан	0.000204
2009	млн штук	Кувейт	0.028477
2009	млн штук	Оман	5e-06
2009	млн штук	Науру	1e-06
2009	млн штук	Нидерландские Антильские Острова	0.003092
2009	млн штук	Кюрасао	0.000401
2009	млн штук	Корейская Народно-Демократическая Республика	0.004608
2009	млн штук	Гуам	1.3e-05
2009	млн штук	Иран (Исламская Республика)	0.043955
2009	млн штук	Гаити	0.00213580529832282
2009	млн штук	Государство Палестина	1.5e-05
2009	млн штук	Кирибати	1e-06
2009	млн штук	Йемен	0.001878
2009	млн штук	Сербия и Черногория	-0.000555685978949483
2009	млн штук	Внешние малые острова Соединенных Штатов	0.000284
2009	млн штук	Узбекистан	0.0173200805446878
2009	млн штук	Венесуэла (Боливарианская Республика)	0.000307
2009	млн штук	Объединенные Арабские Эмираты	0.44936425
2009	млн штук	Западная Сахара	1e-06
2009	млн штук	Судан (до 2012)	4.66e-05
2009	млн штук	Сомали	5e-06
2009	млн штук	Вьетнам	0.000142
2009	млн штук	Саудовская Аравия	0.053445
2009	млн штук	Ангилья	1.8e-05
2009	млн штук	Катар	0.019605
2009	млн штук	Питкэрн	1.2e-05
2009	млн штук	Российская Федерация	0.040481
2009	млн штук	Руанда	0.000789
2009	млн штук	Микронезия (Федеративные Штаты)	3.37568334188511e-06
2009	млн штук	Палау	6.93736187164172e-06
2009	млн штук	Ниуэ	0.049342
2009	млн штук	Нейтральные Зоны	8e-06
2009	млн штук	Вануату	1e-06
2010	млн штук	Германия	7.163701
2010	млн штук	Китай	0.795665
2010	млн штук	Япония	5.000985
2010	млн штук	Республика Корея	2.040864
2010	млн штук	Испания	1.9940435
2010	млн штук	Соединенные Штаты Америки	2.138812
2010	млн штук	Словакия	0.502235
2010	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	1.378736
2010	млн штук	Бельгия	1.32824
2010	млн штук	Канада	1.842607
2010	млн штук	Чехия	0.956031
2010	млн штук	Франция	1.566588
2010	млн штук	Индия	0.515297
2010	млн штук	Таиланд	0.426579
2010	млн штук	Турция	0.485721
2010	млн штук	Польша	0.821443
2010	млн штук	Индонезия	0.07634
2010	млн штук	Марокко	0.004441
2010	млн штук	Румыния	0.306687
2010	млн штук	Италия	0.450208
2010	млн штук	Нидерланды	0.185171
2010	млн штук	Швеция	0.186682
2010	млн штук	Бразилия	0.458025
2010	млн штук	Португалия	0.119527
2010	млн штук	Южная Африка	3.08205
2010	млн штук	Швейцария	0.092102
2010	млн штук	Австрия	0.153253
2010	млн штук	Китайский Тайбэй	0.139794
2010	млн штук	Словения	0.257589
2010	млн штук	Аргентина	0.323702
2010	млн штук	Дания	0.027062
2010	млн штук	Литва	0.152457
2010	млн штук	Финляндия	0.028993
2010	млн штук	Хорватия	0.000289
2010	млн штук	Сингапур	0.021657
2010	млн штук	Норвегия	0.003794
2010	млн штук	Уганда	0.005147
2010	млн штук	Эстония	0.018939
2010	млн штук	Люксембург	0.049314
2010	млн штук	Колумбия	0.0055
2010	млн штук	Армения	7e-06
2010	млн штук	Болгария	0.012531
2010	млн штук	Малайзия	0.033042
2010	млн штук	Таджикистан	0.000361506396139669
2010	млн штук	Чили	0.002541
2010	млн штук	Китай, Специальный административный район Гонконг	0.034396
2010	млн штук	Казахстан	0.000864
2010	млн штук	Латвия	0.013849
2010	млн штук	Кыргызстан	0.001467
2010	млн штук	Пакистан	0.000479
2010	млн штук	Багамские Острова	0.000296
2010	млн штук	Токелау	1e-06
2010	млн штук	Бахрейн	0.00529
2010	млн штук	Сербия	0.00291
2010	млн штук	Намибия	0.005112
2010	млн штук	Ирландия	0.001764
2010	млн штук	Азербайджан	3.5e-05
2010	млн штук	Панама	0.001246
2010	млн штук	Ботсвана	0.008892
2010	млн штук	Иордания	0.003394
2010	млн штук	Гватемала	0.000383
2010	млн штук	Беларусь	7e-05
2010	млн штук	Украина	0.032713
2010	млн штук	Филиппины	0.008363
2010	млн штук	Монголия	2.7e-05
2010	млн штук	Израиль	0.000775
2010	млн штук	Андорра	0.000542
2010	млн штук	Тунис	0.00933
2010	млн штук	Сейшельские Острова	9e-06
2010	млн штук	Гана	7.9e-05
2010	млн штук	Исландия	0.000475
2010	млн штук	Гибралтар	0.0012495
2010	млн штук	Республика Молдова	4.3e-05
2010	млн штук	Босния и Герцеговина	0.000133
2010	млн штук	Сенегал	0.00064
2010	млн штук	Египет	0.000325
2010	млн штук	Черногория	5.3e-05
2010	млн штук	Замбия	0.000131
2010	млн штук	Нигер	8.5e-05
2010	млн штук	Фарерские острова	7e-06
2010	млн штук	Буркина-Фасо	3.5e-05
2010	млн штук	Кот-д'Ивуар	0.000102
2010	млн штук	Кипр	0.000645
2010	млн штук	Коста-Рика	4.9e-05
2010	млн штук	Ангола	0.000285019419660698
2010	млн штук	Габон	0.000214
2010	млн штук	Острова Уоллис и Футуна	2e-06
2010	млн штук	Кения	0.000418
2010	млн штук	Сальвадор	6.6e-05
2010	млн штук	Северная Македония	6.9e-05
2010	млн штук	Доминиканская Республика	0.000337
2010	млн штук	Маршалловы Острова	1e-06
2010	млн штук	Мальта	0.000194
2010	млн штук	Эквадор	0.013367
2010	млн штук	Гондурас	4.4e-05
2010	млн штук	Конго	0.000236
2010	млн штук	Демократическая Республика Конго	0.000180904393832441
2010	млн штук	Либерия	0.0033850863950794
2010	млн штук	Эсватини	0.000852
2010	млн штук	Перу	0.000129
2010	млн штук	Никарагуа	1.6e-05
2010	млн штук	Гвинея	6.8e-05
2010	млн штук	Сьерра-Леоне	0.000285240590217173
2010	млн штук	Мали	7.3e-05
2010	млн штук	Камерун	0.000134
2010	млн штук	Парагвай	2e-06
2010	млн штук	Новая Зеландия	0.00353
2010	млн штук	Малави	7.4e-05
2010	млн штук	Мозамбик	3.6e-05
2010	млн штук	Того	0.000437
2010	млн штук	Тринидад и Тобаго	1.5e-05
2010	млн штук	Центральноафриканская Республика	6e-06
2010	млн штук	Эфиопия	1.66666666666667e-06
2010	млн штук	Фиджи	2.5e-05
2010	млн штук	Мадагаскар	4.4e-05
2010	млн штук	Боливия (Многонациональное Государство)	5e-05
2010	млн штук	Ливия	0.000137847547912201
2010	млн штук	Зимбабве	0.000231833333333333
2010	млн штук	Бенин	8.9e-05
2010	млн штук	Гренада	1.4e-05
2010	млн штук	Шри-Ланка	1.6e-05
2010	млн штук	Грузия	0.02315
2010	млн штук	Сент-Винсент и Гренадины	1.7e-05
2010	млн штук	Сент-Люсия	4.4e-05
2010	млн штук	Экваториальная Гвинея	0.000676
2010	млн штук	Алжир	1e-06
2010	млн штук	Новая Каледония	2.9e-05
2010	млн штук	Барбадос	9.9e-05
2010	млн штук	Лесото	0.000338
2010	млн штук	Остров Святой Елены	7.66666666666667e-06
2010	млн штук	Уругвай	0.005585
2010	млн штук	Мавритания	0.004633
2010	млн штук	Гамбия	2.3e-05
2010	млн штук	Бонайре, Синт-Эстатиус и Саба	2.31106166504086e-05
2010	млн штук	Белиз	8e-06
2010	млн штук	Антигуа и Барбуда	9.8e-05
2010	млн штук	Гайана	1.5e-05
2010	млн штук	Бруней-Даруссалам	7.2e-05
2010	млн штук	Синт-Мартен (нидерландская часть)	1.05389321766932e-05
2010	млн штук	Маврикий	7.8e-05
2010	млн штук	Суринам	2e-05
2010	млн штук	Южный Судан	3.99979999527277e-06
2010	млн штук	Гвинея-Бисау	3.2e-06
2010	млн штук	Аруба	0.000114
2010	млн штук	Туркменистан	1.2e-05
2010	млн штук	Камбоджа	0.001624
2010	млн штук	Доминика	2e-06
2010	млн штук	Кайман острова	7.3630667497096e-06
2010	млн штук	Острова Теркс и Кайкос	1.36056450953867e-05
2010	млн штук	Афганистан	5.40000000000001e-05
2010	млн штук	Сент-Китс и Невис	6e-06
2010	млн штук	Нигерия	0.256076
2010	млн штук	Судан	0.00031521877392663
2010	млн штук	Гренландия	1e-06
2010	млн штук	Острова Кука	4e-06
2010	млн штук	Бурунди	3.7e-05
2010	млн штук	Британские Виргинские острова	0.000172
2010	млн штук	Тимор-Лешти	0.00015675
2010	млн штук	Суда и бункеры	9.25e-06
2010	млн штук	Ирак	2.82787610821705e-05
2010	млн штук	Куба	0.000144
2010	млн штук	Остров Норфолк	2.25e-05
2010	млн штук	Сирийская Арабская Республика	5e-06
2010	млн штук	Фолклендские (Мальвинские) острова	7e-06
2010	млн штук	Монтсеррат	4.33333333333333e-06
2010	млн штук	Лаосская Народно-Демократическая Республика	1.60699132862444e-05
2010	млн штук	Британская территория в Индийском океане	1e-06
2010	млн штук	Папуа-Новая Гвинея	1.52857142857143e-05
2010	млн штук	Северные Марианские острова	1e-06
2010	млн штук	Сен-Пьер и Микелон	1e-06
2010	млн штук	Тувалу	1.4e-06
2010	млн штук	Эритрея	0.013002
2010	млн штук	Коморские Острова	9e-06
2010	млн штук	Непал	6e-05
2010	млн штук	Южные земли (французская заморская территория)	8.5e-06
2010	млн штук	Сан-Томе и Принсипи	4e-06
2010	млн штук	Тонга	1.7e-05
2010	млн штук	Объединенная Республика Танзания	0.000223
2010	млн штук	Самоа	1.4e-05
2010	млн штук	Греция	0.009289
2010	млн штук	Венгрия	0.30074
2010	млн штук	Ямайка	0.000243
2010	млн штук	Мальдивские Острова	3e-06
2010	млн штук	Мексика	1.609541
2010	млн штук	Китай, Специальный административный район Макао	0.0008625
2010	млн штук	Кабо-Верде	1.1e-05
2010	млн штук	Французская Полинезия	4.8e-05
2010	млн штук	Мьянма	0.000458052222316408
2010	млн штук	Австралия	0.120643
2010	млн штук	Бермудские острова	5e-05
2010	млн штук	Бутан	6.6e-06
2010	млн штук	Бангладеш	0.125477
2010	млн штук	Албания	9e-05
2010	млн штук	Американское Самоа	1.23333333333333e-05
2010	млн штук	Соломоновы Острова	3e-06
2010	млн штук	Остров Буве	5e-06
2010	млн штук	Чад	0.051958
2010	млн штук	остров Рождества	1e-06
2010	млн штук	Кокосовых (Килинг) островов	0.00153
2010	млн штук	Остров Майотта	8.8e-05
2010	млн штук	Ливан	0.000117
2010	млн штук	Кувейт	0.022106
2010	млн штук	Оман	1e-06
2010	млн штук	Науру	1e-06
2010	млн штук	Нидерландские Антильские Острова	0.00145092742074068
2010	млн штук	Кюрасао	0.000401
2010	млн штук	Корейская Народно-Демократическая Республика	0.00502700830135218
2010	млн штук	Гуам	1.3e-05
2010	млн штук	Иран (Исламская Республика)	0.061916
2010	млн штук	Гаити	0.00213580529832282
2010	млн штук	Государство Палестина	1.1e-05
2010	млн штук	Кирибати	1e-06
2010	млн штук	Йемен	0.002066
2010	млн штук	Сербия и Черногория	-0.000778685978949483
2010	млн штук	Внешние малые острова Соединенных Штатов	0.0002285
2010	млн штук	Узбекистан	0.0173200805446878
2010	млн штук	Венесуэла (Боливарианская Республика)	0.003132
2010	млн штук	Объединенные Арабские Эмираты	0.4002475
2010	млн штук	Западная Сахара	1.4e-05
2010	млн штук	Судан (до 2012)	4e-05
2010	млн штук	Сомали	4e-06
2010	млн штук	Вьетнам	2.9e-05
2010	млн штук	Саудовская Аравия	0.047939
2010	млн штук	Ангилья	1.2e-05
2010	млн штук	Катар	0.042221
2010	млн штук	Питкэрн	9.8e-06
2010	млн штук	Российская Федерация	0.040894
2010	млн штук	Руанда	0.000291
2010	млн штук	Микронезия (Федеративные Штаты)	3.37568334188511e-06
2010	млн штук	Палау	6.93736187164172e-06
2010	млн штук	Ниуэ	0.0051
2010	млн штук	Нейтральные Зоны	7e-06
2010	млн штук	Вануату	2e-06
2011	млн штук	Германия	7.855561
2011	млн штук	Китай	1.005301
2011	млн штук	Япония	4.646731
2011	млн штук	Республика Корея	4.509326
2011	млн штук	Испания	2.088994
2011	млн штук	Соединенные Штаты Америки	2.477097
2011	млн штук	Словакия	0.567273
2011	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	1.993033
2011	млн штук	Бельгия	1.492388
2011	млн штук	Канада	1.952327
2011	млн штук	Чехия	1.059296
2011	млн штук	Франция	1.834004
2011	млн штук	Индия	0.821756
2011	млн штук	Таиланд	0.573656
2011	млн штук	Турция	0.499083
2011	млн штук	Польша	0.779723
2011	млн штук	Индонезия	0.150774
2011	млн штук	Марокко	0.025261
2011	млн штук	Румыния	0.299465
2011	млн штук	Италия	0.430918
2011	млн штук	Нидерланды	0.2752385
2011	млн штук	Швеция	0.214009
2011	млн штук	Бразилия	0.467888
2011	млн штук	Португалия	0.23036
2011	млн штук	Южная Африка	1.7484575
2011	млн штук	Швейцария	0.096731
2011	млн штук	Австрия	0.201995
2011	млн штук	Китайский Тайбэй	0.164797
2011	млн штук	Словения	0.231674
2011	млн штук	Аргентина	0.354957
2011	млн штук	Дания	0.037191
2011	млн штук	Литва	0.208282
2011	млн штук	Финляндия	0.030067
2011	млн штук	Хорватия	0.000289
2011	млн штук	Сингапур	0.018336
2011	млн штук	Норвегия	0.003945
2011	млн штук	Уганда	0.006691
2011	млн штук	Эстония	0.013523
2011	млн штук	Люксембург	0.031589
2011	млн штук	Колумбия	0.01055
2011	млн штук	Армения	1.3e-05
2011	млн штук	Болгария	0.030075
2011	млн штук	Малайзия	0.024693
2011	млн штук	Таджикистан	0.000361506396139669
2011	млн штук	Чили	0.001354
2011	млн штук	Китай, Специальный административный район Гонконг	0.031839
2011	млн штук	Казахстан	0.001872
2011	млн штук	Латвия	0.016185
2011	млн штук	Кыргызстан	0.002007
2011	млн штук	Пакистан	0.000372
2011	млн штук	Багамские Острова	0.011236
2011	млн штук	Токелау	1e-06
2011	млн штук	Бахрейн	0.00833
2011	млн штук	Сербия	0.004338
2011	млн штук	Намибия	0.008863
2011	млн штук	Ирландия	0.001336
2011	млн штук	Азербайджан	3.9e-05
2011	млн штук	Панама	0.000767
2011	млн штук	Ботсвана	0.01952
2011	млн штук	Иордания	3.2e-05
2011	млн штук	Гватемала	0.00058
2011	млн штук	Беларусь	0.002354
2011	млн штук	Украина	0.039892
2011	млн штук	Филиппины	0.057476
2011	млн штук	Монголия	2.2e-05
2011	млн штук	Израиль	0.000133
2011	млн штук	Андорра	0.000851
2011	млн штук	Тунис	0.006387
2011	млн штук	Сейшельские Острова	1.2e-05
2011	млн штук	Гана	0.000146
2011	млн штук	Исландия	0.000476
2011	млн штук	Гибралтар	0.000411
2011	млн штук	Республика Молдова	0.000103
2011	млн штук	Босния и Герцеговина	0.000135
2011	млн штук	Сенегал	0.000968
2011	млн штук	Египет	6.4e-05
2011	млн штук	Черногория	7.4e-05
2011	млн штук	Замбия	0.000249
2011	млн штук	Нигер	9.4e-05
2011	млн штук	Фарерские острова	7e-06
2011	млн штук	Буркина-Фасо	1.3e-05
2011	млн штук	Кот-д'Ивуар	0.000207
2011	млн штук	Кипр	0.000583
2011	млн штук	Коста-Рика	0.000201
2011	млн штук	Ангола	0.000285019419660698
2011	млн штук	Габон	0.003162
2011	млн штук	Острова Уоллис и Футуна	1e-06
2011	млн штук	Кения	0.000429
2011	млн штук	Сальвадор	7.1e-05
2011	млн штук	Северная Македония	0.001261
2011	млн штук	Доминиканская Республика	0.000255
2011	млн штук	Маршалловы Острова	1e-06
2011	млн штук	Мальта	0.000172
2011	млн штук	Эквадор	0.01209
2011	млн штук	Гондурас	8.7e-05
2011	млн штук	Конго	0.000116
2011	млн штук	Демократическая Республика Конго	0.000180904393832441
2011	млн штук	Либерия	0.0033850863950794
2011	млн штук	Эсватини	0.00492
2011	млн штук	Перу	0.001588
2011	млн штук	Никарагуа	8.9e-05
2011	млн штук	Гвинея	4.9e-05
2011	млн штук	Сьерра-Леоне	0.000285240590217173
2011	млн штук	Мали	0.000105
2011	млн штук	Камерун	7.2e-05
2011	млн штук	Парагвай	4e-06
2011	млн штук	Новая Зеландия	0.0029205
2011	млн штук	Малави	0.000302
2011	млн штук	Мозамбик	0.001034
2011	млн штук	Того	0.000195
2011	млн штук	Тринидад и Тобаго	6.2e-05
2011	млн штук	Центральноафриканская Республика	1.7e-05
2011	млн штук	Эфиопия	2.33333333333333e-06
2011	млн штук	Фиджи	4.5e-05
2011	млн штук	Мадагаскар	8.2e-05
2011	млн штук	Боливия (Многонациональное Государство)	2.3e-05
2011	млн штук	Ливия	0.000137847547912201
2011	млн штук	Зимбабве	0.000234
2011	млн штук	Бенин	0.000251
2011	млн штук	Гренада	6.6e-05
2011	млн штук	Шри-Ланка	5.7e-05
2011	млн штук	Грузия	0.046183
2011	млн штук	Сент-Винсент и Гренадины	3.4e-05
2011	млн штук	Сент-Люсия	3.15e-05
2011	млн штук	Экваториальная Гвинея	3.5e-05
2011	млн штук	Алжир	1.33333333333333e-06
2011	млн штук	Новая Каледония	0.000169
2011	млн штук	Барбадос	5.7e-05
2011	млн штук	Лесото	0.000319
2011	млн штук	Остров Святой Елены	4e-06
2011	млн штук	Уругвай	0.007353
2011	млн штук	Мавритания	0.004216
2011	млн штук	Гамбия	0.000106
2011	млн штук	Бонайре, Синт-Эстатиус и Саба	2.31106166504086e-05
2011	млн штук	Белиз	1e-05
2011	млн штук	Антигуа и Барбуда	3.3e-05
2011	млн штук	Гайана	1.1e-05
2011	млн штук	Бруней-Даруссалам	5.6e-05
2011	млн штук	Синт-Мартен (нидерландская часть)	9e-06
2011	млн штук	Маврикий	5.7e-05
2011	млн штук	Суринам	4.7e-05
2011	млн штук	Южный Судан	3.99979999527277e-06
2011	млн штук	Гвинея-Бисау	3.4e-06
2011	млн штук	Аруба	0.000122
2011	млн штук	Туркменистан	1.3e-05
2011	млн штук	Камбоджа	0.000846
2011	млн штук	Доминика	1.5e-06
2011	млн штук	Кайман острова	7.3630667497096e-06
2011	млн штук	Острова Теркс и Кайкос	1.2e-05
2011	млн штук	Афганистан	5.40000000000001e-05
2011	млн штук	Сент-Китс и Невис	2.3e-05
2011	млн штук	Нигерия	0.027844
2011	млн штук	Судан	0.00031521877392663
2011	млн штук	Гренландия	1e-06
2011	млн штук	Острова Кука	5e-06
2011	млн штук	Бурунди	0.000206
2011	млн штук	Британские Виргинские острова	1.5e-05
2011	млн штук	Тимор-Лешти	0.0001415
2011	млн штук	Суда и бункеры	1.2e-05
2011	млн штук	Ирак	2.82787610821705e-05
2011	млн штук	Куба	0.0001245
2011	млн штук	Остров Норфолк	9e-06
2011	млн штук	Сирийская Арабская Республика	4.875e-06
2011	млн штук	Фолклендские (Мальвинские) острова	5.5e-06
2011	млн штук	Монтсеррат	2.66666666666667e-06
2011	млн штук	Лаосская Народно-Демократическая Республика	1.60699132862444e-05
2011	млн штук	Британская территория в Индийском океане	1.3e-05
2011	млн штук	Папуа-Новая Гвинея	1.4e-05
2011	млн штук	Северные Марианские острова	5e-06
2011	млн штук	Сен-Пьер и Микелон	1e-06
2011	млн штук	Тувалу	1.8e-06
2011	млн штук	Эритрея	5e-05
2011	млн штук	Коморские Острова	9.6e-05
2011	млн штук	Непал	4.1e-05
2011	млн штук	Южные земли (французская заморская территория)	8e-06
2011	млн штук	Сан-Томе и Принсипи	5e-06
2011	млн штук	Тонга	1e-06
2011	млн штук	Объединенная Республика Танзания	0.000429
2011	млн штук	Самоа	1e-05
2011	млн штук	Греция	0.004412
2011	млн штук	Венгрия	0.378915
2011	млн штук	Ямайка	0.000139
2011	млн штук	Мальдивские Острова	3e-06
2011	млн штук	Мексика	1.739474
2011	млн штук	Китай, Специальный административный район Макао	0.0009218
2011	млн штук	Кабо-Верде	4e-06
2011	млн штук	Французская Полинезия	6.7e-05
2011	млн штук	Мьянма	0.000458052222316408
2011	млн штук	Австралия	0.141819
2011	млн штук	Бермудские острова	5e-05
2011	млн штук	Бутан	6.6e-06
2011	млн штук	Бангладеш	0.022713
2011	млн штук	Албания	0.00018
2011	млн штук	Американское Самоа	6.66666666666667e-06
2011	млн штук	Соломоновы Острова	2.8e-06
2011	млн штук	Остров Буве	6e-06
2011	млн штук	Чад	5.2e-05
2011	млн штук	остров Рождества	1e-06
2011	млн штук	Кокосовых (Килинг) островов	1e-06
2011	млн штук	Остров Майотта	8.7e-05
2011	млн штук	Ливан	0.00024
2011	млн штук	Кувейт	0.011197
2011	млн штук	Оман	0.00233816666666667
2011	млн штук	Науру	1.5e-06
2011	млн штук	Нидерландские Антильские Острова	0.001977954543833
2011	млн штук	Кюрасао	0.000401
2011	млн штук	Корейская Народно-Демократическая Республика	0.00536224461112217
2011	млн штук	Гуам	1.3e-05
2011	млн штук	Иран (Исламская Республика)	0.022878
2011	млн штук	Гаити	0.00213580529832282
2011	млн штук	Государство Палестина	2e-05
2011	млн штук	Кирибати	1e-06
2011	млн штук	Йемен	0.00021
2011	млн штук	Сербия и Черногория	-0.00100168597894948
2011	млн штук	Внешние малые острова Соединенных Штатов	0.000173
2011	млн штук	Узбекистан	0.0173200805446878
2011	млн штук	Венесуэла (Боливарианская Республика)	2.1e-05
2011	млн штук	Объединенные Арабские Эмираты	0.35113075
2011	млн штук	Западная Сахара	2.7e-05
2011	млн штук	Судан (до 2012)	0.000174
2011	млн штук	Сомали	4e-06
2011	млн штук	Вьетнам	0.000134
2011	млн штук	Саудовская Аравия	0.054325
2011	млн штук	Ангилья	6e-06
2011	млн штук	Катар	0.028669
2011	млн штук	Питкэрн	7.6e-06
2011	млн штук	Российская Федерация	0.0637
2011	млн штук	Руанда	0.00054
2011	млн штук	Микронезия (Федеративные Штаты)	3.37568334188511e-06
2011	млн штук	Палау	6.93736187164172e-06
2011	млн штук	Ниуэ	7e-06
2011	млн штук	Нейтральные Зоны	6e-06
2011	млн штук	Вануату	3e-06
2012	млн штук	Германия	5.043331
2012	млн штук	Китай	1.114224
2012	млн штук	Япония	5.03053
2012	млн штук	Республика Корея	4.592775
2012	млн штук	Испания	1.790963
2012	млн штук	Соединенные Штаты Америки	2.726172
2012	млн штук	Словакия	0.829639
2012	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	1.434947
2012	млн штук	Бельгия	1.724873
2012	млн штук	Канада	2.231841
2012	млн штук	Чехия	1.050368
2012	млн штук	Франция	1.469789
2012	млн штук	Индия	2.064648
2012	млн штук	Таиланд	0.403087
2012	млн штук	Турция	0.487434
2012	млн штук	Польша	0.571279
2012	млн штук	Индонезия	0.162101
2012	млн штук	Марокко	0.053367
2012	млн штук	Румыния	0.317972
2012	млн штук	Италия	0.463581
2012	млн штук	Нидерланды	0.365306
2012	млн штук	Швеция	0.183014
2012	млн штук	Бразилия	0.348571
2012	млн штук	Португалия	0.146443
2012	млн штук	Южная Африка	0.414865
2012	млн штук	Швейцария	0.128086
2012	млн штук	Австрия	0.244381
2012	млн штук	Китайский Тайбэй	0.189861
2012	млн штук	Словения	0.192471
2012	млн штук	Аргентина	0.266131
2012	млн штук	Дания	0.035452
2012	млн штук	Литва	0.131031
2012	млн штук	Финляндия	0.030193
2012	млн штук	Хорватия	0.000206
2012	млн штук	Сингапур	0.015125
2012	млн штук	Норвегия	0.00381
2012	млн штук	Уганда	0.007446
2012	млн штук	Эстония	0.010642
2012	млн штук	Люксембург	0.027162
2012	млн штук	Колумбия	0.022197
2012	млн штук	Армения	1e-05
2012	млн штук	Болгария	0.019864
2012	млн штук	Малайзия	0.026102
2012	млн штук	Таджикистан	0.000361506396139669
2012	млн штук	Чили	0.000902
2012	млн штук	Китай, Специальный административный район Гонконг	0.030551
2012	млн штук	Казахстан	0.000323
2012	млн штук	Латвия	0.011793
2012	млн штук	Кыргызстан	0.000817
2012	млн штук	Пакистан	0.002049
2012	млн штук	Багамские Острова	0.006909
2012	млн штук	Токелау	0.00014
2012	млн штук	Бахрейн	0.010486
2012	млн штук	Сербия	0.034497
2012	млн штук	Намибия	0.017076
2012	млн штук	Ирландия	0.001816
2012	млн штук	Азербайджан	2.7e-05
2012	млн штук	Панама	0.000499
2012	млн штук	Ботсвана	0.019083
2012	млн штук	Иордания	8e-06
2012	млн штук	Гватемала	0.000506
2012	млн штук	Беларусь	0.000777
2012	млн штук	Украина	0.027174
2012	млн штук	Филиппины	0.350816
2012	млн штук	Монголия	6.1e-05
2012	млн штук	Израиль	0.000789
2012	млн штук	Андорра	0.000501
2012	млн штук	Тунис	0.004284
2012	млн штук	Сейшельские Острова	1.1e-05
2012	млн штук	Гана	4.2e-05
2012	млн штук	Исландия	0.018163
2012	млн штук	Гибралтар	0.00011
2012	млн штук	Республика Молдова	9.8e-05
2012	млн штук	Босния и Герцеговина	0.000307
2012	млн штук	Сенегал	0.000444
2012	млн штук	Египет	0.000228
2012	млн штук	Черногория	9.3e-05
2012	млн штук	Замбия	0.000144
2012	млн штук	Нигер	3.9e-05
2012	млн штук	Фарерские острова	1.9e-05
2012	млн штук	Буркина-Фасо	2.1e-05
2012	млн штук	Кот-д'Ивуар	0.000107
2012	млн штук	Кипр	0.000545
2012	млн штук	Коста-Рика	0.000179
2012	млн штук	Ангола	0.000285019419660698
2012	млн штук	Габон	0.000118
2012	млн штук	Острова Уоллис и Футуна	2.33333333333333e-06
2012	млн штук	Кения	0.000306
2012	млн штук	Сальвадор	9.8e-05
2012	млн штук	Северная Македония	0.000101
2012	млн штук	Доминиканская Республика	6.5e-05
2012	млн штук	Маршалловы Острова	1e-06
2012	млн штук	Мальта	0.00136
2012	млн штук	Эквадор	0.014
2012	млн штук	Гондурас	0.000704
2012	млн штук	Конго	3.7e-05
2012	млн штук	Демократическая Республика Конго	0.000180904393832441
2012	млн штук	Либерия	0.0033850863950794
2012	млн штук	Эсватини	0.001414
2012	млн штук	Перу	0.001108
2012	млн штук	Никарагуа	4.3e-05
2012	млн штук	Гвинея	5.7e-05
2012	млн штук	Сьерра-Леоне	0.000285240590217173
2012	млн штук	Мали	0.000134
2012	млн штук	Камерун	3.5e-05
2012	млн штук	Парагвай	2.7e-05
2012	млн штук	Новая Зеландия	0.002311
2012	млн штук	Малави	0.000269
2012	млн штук	Мозамбик	0.50003
2012	млн штук	Того	0.000234
2012	млн штук	Тринидад и Тобаго	0.000107
2012	млн штук	Центральноафриканская Республика	1.1e-05
2012	млн штук	Эфиопия	3e-06
2012	млн штук	Фиджи	3.35e-05
2012	млн штук	Мадагаскар	5.05e-05
2012	млн штук	Боливия (Многонациональное Государство)	2.7e-05
2012	млн штук	Ливия	0.000137847547912201
2012	млн штук	Зимбабве	0.000245
2012	млн штук	Бенин	7.9e-05
2012	млн штук	Гренада	2.7e-05
2012	млн штук	Шри-Ланка	0.000416
2012	млн штук	Грузия	0.058095
2012	млн штук	Сент-Винсент и Гренадины	1.4e-05
2012	млн штук	Сент-Люсия	1.9e-05
2012	млн штук	Экваториальная Гвинея	2.2e-05
2012	млн штук	Алжир	1.66666666666667e-06
2012	млн штук	Новая Каледония	9.4e-05
2012	млн штук	Барбадос	0.00011
2012	млн штук	Лесото	0.000229333333333333
2012	млн штук	Остров Святой Елены	1e-05
2012	млн штук	Уругвай	0.00316
2012	млн штук	Мавритания	0.003799
2012	млн штук	Гамбия	0.000121
2012	млн штук	Бонайре, Синт-Эстатиус и Саба	2.31106166504086e-05
2012	млн штук	Белиз	1.2e-05
2012	млн штук	Антигуа и Барбуда	6.8e-05
2012	млн штук	Гайана	1.1e-05
2012	млн штук	Бруней-Даруссалам	8.6e-05
2012	млн штук	Синт-Мартен (нидерландская часть)	1.2e-05
2012	млн штук	Маврикий	9.2e-05
2012	млн штук	Суринам	2.7e-05
2012	млн штук	Южный Судан	3.99979999527277e-06
2012	млн штук	Гвинея-Бисау	3.6e-06
2012	млн штук	Аруба	8.6e-05
2012	млн штук	Туркменистан	1.4e-05
2012	млн штук	Камбоджа	0.000522
2012	млн штук	Доминика	1e-06
2012	млн штук	Кайман острова	7.3630667497096e-06
